number,french_lemma,thematic,pos,english,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency
575,convaincre,Verbs of communication,v,to convince,"* c'est bon, tu m'as convaincue -- OK, you convinced me","c'est bon, tu m'as convaincue",5,"OK, you convinced me",86,1742,86 | 1742
578,soutenir,none,v,"to sustain, support",* nous avons été nombreux à soutenir son innocence -- many of us supported his innocence,nous avons été nombreux à soutenir son innocence,8,many of us supported his innocence,80,2732,80 | 2732
583,manquer,none,v,to miss,"* la Chine manque d'argent, et manque de savants -- China lacks money and scholars","la Chine manque d'argent, et manque de savants",8,China lacks money and scholars,79,2767,79 | 2767
585,opposer,none,v,to oppose,* comment peut-il maintenant s'y opposer? -- how could he oppose it now?,comment peut-il maintenant s'y opposer?,5,how could he oppose it now?,80,2654,80 | 2654
586,signifier,Verbs of communication,v,to mean,* cela ne signifiait rien pour moi -- that didn't mean anything to me,cela ne signifiait rien pour moi,6,that didn't mean anything to me,87,1615,87 | 1615
589,traiter,none,v,"to treat, handle, deal with","* deux chapitres, enfin, traitent de la question -- two chapters, at last, address the issue","deux chapitres, enfin, traitent de la question",7,"two chapters, at last, address the issue",78,2860,78 | 2860
590,indiquer,Verbs – differences across registers,v,"to indicate, signal",* le contrôleur indique qu'il est prêt -- the controller signals readiness,le contrôleur indique qu'il est prêt,6,the controller signals readiness,61,5804+n,61 | 5804+n
591,tuer,none,v,to kill,"* les fusils, ça tue -- rifles kill","les fusils, ça tue",4,rifles kill,64,5298,64 | 5298
595,réduire,none,v,to reduce,* tu réduis les aliments graisseux et le chocolat -- you reduce your intake of fatty foods and chocolate,tu réduis les aliments graisseux et le chocolat,8,you reduce your intake of fatty foods and chocolate,73,3705,73 | 3705
597,préférer,none,v,to prefer,* préférez-vous que j'appelle la police? -- would you prefer that I call the police?,préférez-vous que j'appelle la police?,5,would you prefer that I call the police?,83,2174,83 | 2174
601,nommer,Verbs of communication,v,"to call, name, appoint",* ses membres sont nommés par le premier ministre -- its members are appointed by the prime minister,ses membres sont nommés par le premier ministre,8,its members are appointed by the prime minister,86,1644,86 | 1644
605,durer,none,v,to last,* voilà quinze jours que ça dure -- this has lasted two weeks,voilà quinze jours que ça dure,6,this has lasted two weeks,86,1693,86 | 1693
613,livrer,none,v,to deliver,* je pensais te faire livrer un plat chaud -- I thought I would have a hot plate delivered to you,je pensais te faire livrer un plat chaud,8,I thought I would have a hot plate delivered to you,89,1257,89 | 1257
616,souvenir,none,"nm,v",memory; to remember,* je ne veux me souvenir de rien -- I don't remember anything,je ne veux me souvenir de rien,7,I don't remember anything,73,3468,73 | 3468
624,inviter,Verbs of communication,v,to invite,"* un soir, ils m'invitent à dîner -- one night, they invite me to supper","un soir, ils m'invitent à dîner",6,"one night, they invite me to supper",84,1951,84 | 1951
630,répéter,Verbs of communication,v,to repeat,* ce rêve se répète sans cesse -- this dream keeps repeating,ce rêve se répète sans cesse,6,this dream keeps repeating,81,2225,81 | 2225
632,profiter,none,v,"to take advantage, profit",* je profitais de ces derniers jours de vraies vacances -- I took advantage of these last days of real vacation,je profitais de ces derniers jours de vraies vacances,9,I took advantage of these last days of real vacation,84,1822,84 | 1822
635,prouver,Verbs of communication,v,to prove,* je n'ai rien besoin de prouver à qui que ce soit -- I have no need to prove anything to anybody at all,je n'ai rien besoin de prouver à qui que ce soit,11,I have no need to prove anything to anybody at all,89,1279,89 | 1279
636,acheter,none,v,to buy,* achetez vos billets à un revendeur agréé -- buy your tickets from an approved reseller,achetez vos billets à un revendeur agréé,7,buy your tickets from an approved reseller,83,2047,83 | 2047
639,ignorer,none,v,to ignore,* j'ignorais pourquoi il jurait comme ça -- I didn't know why he was swearing like that,j'ignorais pourquoi il jurait comme ça,6,I didn't know why he was swearing like that,85,1706,85 | 1706
642,souffrir,none,v,to suffer,"* elle n'a pas souffert, elle s'est endormie -- she didn't suffer, she fell asleep","elle n'a pas souffert, elle s'est endormie",7,"she didn't suffer, she fell asleep",83,1934,83 | 1934
644,fixer,none,v,"to fix, arrange, set",* nous avons fixé une date limite -- we set a deadline,nous avons fixé une date limite,6,we set a deadline,82,2105,82 | 2105
649,estimer,none,v,"to estimate; to consider, deem",* j'estime que cela est inadmissible -- I consider this to be inexcusable,j'estime que cela est inadmissible,5,I consider this to be inexcusable,65,4560,65 | 4560
655,amener,Verbs of movement,v,to bring,* on pourrait les amener à changer leurs habitudes -- we could bring them to change their habits,on pourrait les amener à changer leurs habitudes,8,we could bring them to change their habits,83,1943,83 | 1943
656,viser,none,v,to aim,* quel but visez-vous en thérapie bioénergétique? -- what's your goal with biofeedback therapy?,quel but visez-vous en thérapie bioénergétique?,6,what's your goal with biofeedback therapy?,70,3695,70 | 3695
657,retirer,none,v,"to remove, withdraw",* j'aimerais qu'il retire ce qu'il a dit -- I want him to take back what he said,j'aimerais qu'il retire ce qu'il a dit,7,I want him to take back what he said,84,1815,84 | 1815
664,conserver,none,v,"to keep, preserve","* cette petite note, je la conserve comme un trésor -- this little note I keep like a treasure","cette petite note, je la conserve comme un trésor",9,this little note I keep like a treasure,88,1252,88 | 1252
667,naître,none,v,to be born,* il était né lui-même dans une famille de onze enfants -- he himself was born into a family of eleven children,il était né lui-même dans une famille de onze enfants,10,he himself was born into a family of eleven children,80,2310,80 | 2310
668,accorder,none,v,to grant,* les banques ont cessé d'accorder des prêts -- the banks stopped granting loans,les banques ont cessé d'accorder des prêts,7,the banks stopped granting loans,74,3069,74 | 3069
669,tourner,Verbs of movement,v,to turn,* je trouvai un commutateur et le tournai -- I found a switch and turned it,je trouvai un commutateur et le tournai,7,I found a switch and turned it,74,3100,74 | 3100
670,participer,none,v,to participate,* elle a participé à la création du Mouvement -- she participated in creation of the Movement,elle a participé à la création du Mouvement,8,she participated in creation of the Movement,73,3262,73 | 3262
673,respecter,none,v,to respect,* j'avais le pouvoir. j'étais respecté -- I had power. I was respected,j'avais le pouvoir. j'étais respecté,5,I had power. I was respected,76,2726,76 | 2726
676,adopter,Verbs – differences across registers,v,to adopt,* j'hésite pour ma part à adopter l'idée -- I for one hesitate to adopt the idea,j'hésite pour ma part à adopter l'idée,7,I for one hesitate to adopt the idea,58,5500+s,58 | 5500+s
677,subir,none,v,"to undergo, be subjected to, suffer",* certaines autres ont subi de terribles ravages -- certain others suffered terrible ravages,certaines autres ont subi de terribles ravages,7,certain others suffered terrible ravages,86,1533,86 | 1533
680,admettre,Verbs of communication,v,to admit,* je dois admettre que je suis toujours célibataire -- I must admit that I'm still single,je dois admettre que je suis toujours célibataire,8,I must admit that I'm still single,85,1565,85 | 1565
681,découvrir,none,v,to discover,* la sœur a découvert la fenêtre cassée -- the sister discovered the broken window,la sœur a découvert la fenêtre cassée,7,the sister discovered the broken window,78,2535,78 | 2535
682,couvrir,none,v,to cover,* il était couvert de taches de sang -- he was covered by blood stains,il était couvert de taches de sang,7,he was covered by blood stains,86,1477,86 | 1477
683,assister,none,v,"to attend; to assist, help",* il assista à la dernière répétition -- he attended the last rehearsal,il assista à la dernière répétition,6,he attended the last rehearsal,87,1402,87 | 1402
685,dépasser,none,v,"to pass, go beyond",* personne ne dépasse son potentiel -- no one exceeds his potential,personne ne dépasse son potentiel,5,no one exceeds his potential,82,1991,82 | 1991
686,affirmer,Verbs – differences across registers,v,"to affirm, maintain, declare, allege",* ce témoin a affirmé avoir vu trois hommes -- this witness alleged to have seen three men,ce témoin a affirmé avoir vu trois hommes,8,this witness alleged to have seen three men,65,4373,65 | 4373
687,soumettre,none,v,to submit,"* de retour chez eux, elle l'a soumis à un ultime test -- back at their place, she put him to the final test","de retour chez eux, elle l'a soumis à un ultime test",11,"back at their place, she put him to the final test",83,1905,83 | 1905
693,apparaître,none,v,to appear,* son nom apparaissait dans une autre liste -- her name appeared on another list,son nom apparaissait dans une autre liste,7,her name appeared on another list,79,2342,79 | 2342
695,réserver,none,v,"to reserve, keep",* je veux ce que l'avenir me réserve -- I want what the future is keeping from me,je veux ce que l'avenir me réserve,7,I want what the future is keeping from me,88,1222,88 | 1222
701,organiser,none,v,to organize,* on pensait t'organiser une fête d'anniversaire -- we were thinking of organizing a birthday party for you,on pensait t'organiser une fête d'anniversaire,6,we were thinking of organizing a birthday party for you,77,2578,77 | 2578
702,posséder,none,v,"to possess, own, have",* je possède les coupures de presse vous concernant -- I have the press clippings about you,je possède les coupures de presse vous concernant,8,I have the press clippings about you,85,1587,85 | 1587
705,constater,none,v,"to note, notice; to establish, certify",* je constate de ce fait -- I notice that fact,je constate de ce fait,5,I notice that fact,78,2435,78 | 2435
706,prononcer,Verbs of communication,v,to pronounce,* je ne devrais même pas prononcer ces mots -- I should not even pronounce those words,je ne devrais même pas prononcer ces mots,8,I should not even pronounce those words,82,1978,82 | 1978
710,vendre,none,v,to sell,"* non, vous ne pouvez pas vendre votre bétail -- no, you may not sell your livestock","non, vous ne pouvez pas vendre votre bétail",8,"no, you may not sell your livestock",80,2125,80 | 2125
714,déplacer,Verbs of movement,v,"to move, displace",* nous nous déplaçons librement entre les deux pays -- we travel freely between the two countries,nous nous déplaçons librement entre les deux pays,8,we travel freely between the two countries,91,887,91 | 887
716,suffire,none,v,"to be sufficient, suffice","* bon, ça suffit -- OK, that's enough","bon, ça suffit",3,"OK, that's enough",78,2401,78 | 2401
719,saisir,none,v,"to take hold of, grab",* le reflet du miroir saisit son regard -- the mirror's reflection captured her face,le reflet du miroir saisit son regard,7,the mirror's reflection captured her face,80,2177,80 | 2177
722,mourir,none,v,to die,"* ma foi, je meurs de faim -- goodness, I'm dying of hunger","ma foi, je meurs de faim",6,"goodness, I'm dying of hunger",68,3726,68 | 3726
724,employer,none,v,"to use, employ","* vous en employez beaucoup, de ces intellos gonflants -- you sure employ a lot of these stuffy eggheads","vous en employez beaucoup, de ces intellos gonflants",8,you sure employ a lot of these stuffy eggheads,84,1611,84 | 1611
