number,french_lemma,thematic,pos,english,chinese_explanation,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency,gender,lemma_article,plural_form,plural_type
426,plupart,none,nf,majority,多数,* la plupart des jeux vidéo violents sont japonais -- most violent video games are Japanese,la plupart des jeux vidéo violents sont japonais,8,most violent video games are Japanese,85,2633,85 | 2633,f,la,pluparts,regular -s
427,deuxième,none,"det,nm,nf",second,秒；可作阳性或阴性,* tout le monde a besoin d'une deuxième opinion -- everybody needs a second opinion,tout le monde a besoin d'une deuxième opinion,8,everybody needs a second opinion,78,4024,78 | 4024,both,le/la,deuxièmes,regular -s
428,résultat,none,nm,"result, follow-up",结果；后续结果,* nous avons pu constater les résultats hier -- we were able to notice the results yesterday,nous avons pu constater les résultats hier,7,we were able to notice the results yesterday,72,5458,72 | 5458,m,le,résultats,regular -s
430,terre,none,nf,"earth, world, soil, land",地球；土；世界；土壤；土地,"* que la paix soit sur terre, dès maintenant -- may peace reign on the earth henceforth","que la paix soit sur terre, dès maintenant",8,may peace reign on the earth henceforth,78,4037,78 | 4037,f,la,terres,regular -s
432,dollar,none,nm,dollar,美元,* tu veux combien? 10 dollars -- you want how much? 10 dollars,tu veux combien? 10 dollars,5,you want how much? 10 dollars,63,7528-l,63 | 7528-l,m,le,dollars,regular -s
434,page,none,"nm,nf",page,页面；页；可作阳性或阴性,* j'écrivis les premières pages d'un roman -- I was writing the first pages of a novel,j'écrivis les premières pages d'un roman,6,I was writing the first pages of a novel,79,3726,79 | 3726,both,le/la,pages,regular -s
435,confiance,none,nf,"confidence, trust",信任；信心,* je ne peux pas lui faire confiance -- I can't trust him,je ne peux pas lui faire confiance,7,I can't trust him,86,2373,86 | 2373,f,la,confiances,regular -s
436,choix,none,nm(pl),choice,选择,* elle n'a pas d'autres choix que de rester -- she has no other choice but to stay,elle n'a pas d'autres choix que de rester,8,she has no other choice but to stay,84,2819,84 | 2819,m,le,choix,unchanged ending s/x/z
438,chance,none,nf,luck; chance,运气；机会,* c'est notre dernière chance -- it's our last chance,c'est notre dernière chance,4,it's our last chance,82,3195,82 | 3195,f,la,chances,regular -s
440,type,none,nm,type; guy,类型；家伙/人,* ce type de pêche est en cours d'abandon -- this type of fishing is disappearing,ce type de pêche est en cours d'abandon,8,this type of fishing is disappearing,72,5213,72 | 5213,m,le,types,regular -s
441,but,Sports,nm,"goal, aim, objective, purpose",目标；目的,* notre premier but est toujours de respecter l'intégrité de la famille -- our primary objective is to always respect the integrity of the family,notre premier but est toujours de respecter l'intégrité de la famille,11,our primary objective is to always respect the integrity of the family,84,2734,84 | 2734,m,le,buts,regular -s
442,matin,Time,nm,morning,早晨,"* ce matin, je me suis réveillée tôt -- this morning I woke up early","ce matin, je me suis réveillée tôt",7,this morning I woke up early,74,4793,74 | 4793,m,le,matins,regular -s
444,prise,none,nf,"grip, hold, seizure, catch",抓握；插座；夺取,* il y a souvent des prises de becs entre les deux -- there were frequent squabbles between the two of them,il y a souvent des prises de becs entre les deux,11,there were frequent squabbles between the two of them,85,2561,85 | 2561,f,la,prises,regular -s
446,étude,none,nf,study,学习；研究,* il existe une vie après les études -- there is life after school,il existe une vie après les études,7,there is life after school,72,5119,72 | 5119,f,l’,études,regular -s
447,principe,none,nm,principle,原则,* tel est le premier principe de l'existentialisme -- that is the main principle of existentialism,tel est le premier principe de l'existentialisme,7,that is the main principle of existentialism,77,4156,77 | 4156,m,le,principes,regular -s
450,six,none,"det,nmi",six,数字名词：六；作名词时通常为阳性,* elle était enceinte de six mois -- she was six months pregnant,elle était enceinte de six mois,6,she was six months pregnant,78,3894,78 | 3894,m,le,six,number noun / usually invariable
452,activité,none,nf,activity,活动,* certains sont impliqués dans des activités terroristes -- some of them are implicated in terrorist activities,certains sont impliqués dans des activités terroristes,7,some of them are implicated in terrorist activities,78,3850,78 | 3850,f,l’,activités,regular -s
453,valeur,none,nf,"value, worth",值；价值,* on a payé dix fois sa valeur -- we paid ten times what it was worth,on a payé dix fois sa valeur,7,we paid ten times what it was worth,72,5031,72 | 5031,f,la,valeurs,regular -s
456,réponse,none,nf,"answer, response",回答；回应,* il donne une réponse claire à cette question -- he gives a clear answer to that question,il donne une réponse claire à cette question,8,he gives a clear answer to that question,72,5034,72 | 5034,f,la,réponses,regular -s
457,aide,Professions,"nm,nf","help, assistance",帮助；可作阳性或阴性,* j'ai besoin d'un peu d'aide -- I need a little help,j'ai besoin d'un peu d'aide,5,I need a little help,75,4309,75 | 4309,both,l’,aides,regular -s
461,commission,Creating nouns – 2,nf,commission,委员会；佣金,* on a mis cette commission enplace pour revoir cette question importante -- we have set up this commission to review this important question,on a mis cette commission enplace pour revoir cette question importante,11,we have set up this commission to review this important question,56,8906| +s,56 | 8906| +s,f,la,commissions,regular -s
465,époque,Time,nf,"era, period",时代；时期,* ils ont vécu à la même époque -- they lived in the same time period,ils ont vécu à la même époque,7,they lived in the same time period,81,3128,81 | 3128,f,l’,époques,regular -s
470,moitié,none,nf,half,一半,"* pendant la moitié de la nuit, je pleurai -- during half the night, I cried","pendant la moitié de la nuit, je pleurai",8,"during half the night, I cried",89,1682,89 | 1682,f,la,moitiés,regular -s
471,avenir,Time,nm,future,未来,* je me sens très optimiste pour l'avenir -- I feel very optimistic about the future,je me sens très optimiste pour l'avenir,7,I feel very optimistic about the future,80,3167,80 | 3167,m,l’,avenirs,regular -s
472,argent,Colors,nm,money; silver,钱；银,"* bon, c'est son argent que je veux -- well, it's his money that I want","bon, c'est son argent que je veux",7,"well, it's his money that I want",72,4779,72 | 4779,m,l’,argents,regular -s
473,mise,none,nf,"putting, placing",放置；投入；赌注,* il annonce en effet la mise en place d' une police fédérale européenne -- he is indeed announcing putting in place a European federal police,il annonce en effet la mise en place d' une police fédérale européenne,13,he is indeed announcing putting in place a European federal police,79,3412,79 | 3412,f,la,mises,regular -s
474,œil,Body,nm,eye,眼睛,"* ferme les yeux, et respire -- close your eyes and breathe","ferme les yeux, et respire",5,close your eyes and breathe,62,7013+l,62 | 7013+l,m,l’,yeux,irregular
475,eau,Food,nf,water,水,* faites chauffer une casserole d'eau -- heat up a pan of water,faites chauffer une casserole d'eau,5,heat up a pan of water,79,3367,79 | 3367,f,l’,eaux,regular -x
477,école,none,nf,school,学校,* je n'aimais pas aller à l'école -- I didn't like to go to school,je n'aimais pas aller à l'école,6,I didn't like to go to school,83,2671,83 | 2671,f,l’,écoles,regular -s
478,sécurité,none,nf,"security, safety",安全；保安；安全,* ils se sentaient plus en sécurité dans la rue qu'à la maison -- he felt safer in the streets than at home,ils se sentaient plus en sécurité dans la rue qu'à la maison,12,he felt safer in the streets than at home,67,5670,67 | 5670,f,la,sécurités,regular -s
479,milieu,none,nm,middle,中间,* elle hésita au milieu de la route -- she paused in the middle of the road,elle hésita au milieu de la route,7,she paused in the middle of the road,78,3571,78 | 3571,m,le,milieux,regular -x
480,lettre,none,nf,letter,信；字母,* il écrivit une lettre de neuf pages -- he wrote a nine-page letter,il écrivit une lettre de neuf pages,7,he wrote a nine-page letter,80,3244,80 | 3244,f,la,lettres,regular -s
482,attention,Creating nouns – 2,nf,attention,注意力,* il se lève pour attirer notre attention -- he stood up to attract our attention,il se lève pour attirer notre attention,7,he stood up to attract our attention,82,2741,82 | 2741,f,l’,attentions,regular -s
483,cadre,Professions,nm,"frame, executive",框架；背景；管理人员,* cette enquête s'inscrit dans le cadre d'une autre -- this inquiry takes place in the framework of another,cette enquête s'inscrit dans le cadre d'une autre,8,this inquiry takes place in the framework of another,74,4274,74 | 4274,m,le,cadres,regular -s
485,mouvement,none,nm,movement,运动；移动,* il me serra la main d'un mouvement presque inconscient -- he shook my hand with an almost unconscious movement,il me serra la main d'un mouvement presque inconscient,9,he shook my hand with an almost unconscious movement,74,4226,74 | 4226,m,le,mouvements,regular -s
488,règle,none,nf,rule,规则,* ce jeu fonctionne avec une règle très simple -- this game follows one very simple rule,ce jeu fonctionne avec une règle très simple,8,this game follows one very simple rule,80,3012,80 | 3012,f,la,règles,regular -s
489,poste,none,"nm,nf","post, position; post office",岗位；邮件；柱子；位置；职位；邮局；可作阳性或阴性,* le chef de poste haussa les épaules -- the station chief shrugged his shoulders,le chef de poste haussa les épaules,7,the station chief shrugged his shoulders,83,2627,83 | 2627,both,le/la,postes,regular -s
490,demande,none,nf,"request, demand",请求；需求；申请,* la demande des consommateurs a créé un marché -- consumer demand has created a market,la demande des consommateurs a créé un marché,8,consumer demand has created a market,77,3633,77 | 3633,f,la,demandes,regular -s
491,centre,none,nm,center,中心,* l'amour et ses conséquences sont au centre de ce roman -- love and its consequences are the focus of this novel,l'amour et ses conséquences sont au centre de ce roman,10,love and its consequences are the focus of this novel,69,5072,69 | 5072,m,le,centres,regular -s
492,acte,none,nm,act,行为；法令；文件,* c'était un acte de guerre -- it was an act of war,c'était un acte de guerre,5,it was an act of war,85,2158,85 | 2158,m,l’,actes,regular -s
496,accord,none,nm,agreement,协议,* le gouvernement fédéral a signé un accord -- the federal government signed an agreement,le gouvernement fédéral a signé un accord,7,the federal government signed an agreement,66,5739,66 | 5739,m,l’,accords,regular -s
497,milliard,none,nm,"billion, thousand million",十亿；十亿这个数,"* le déficit budgétaire a atteint 226,3 milliards de francs -- the budget deficit reached 226.3 billion francs","le déficit budgétaire a atteint 226,3 milliards de francs",9,the budget deficit reached 226.3 billion francs,61,6724-l,61 | 6724-l,m,le,milliards,regular -s
502,âge,none,nm,age,年龄,* il a simplement demandé mon âge -- he simply asked my age,il a simplement demandé mon âge,6,he simply asked my age,84,2274,84 | 2274,m,l’,âges,regular -s
505,propos,none,nm(pl),remark,评论；备注,* ces propos ne sont pas les miens -- these are not my own words,ces propos ne sont pas les miens,7,these are not my own words,77,3535,77 | 3535,m,le,propos,unchanged ending s/x/z
